time,temperature,humidity
1504311216000,31.5,67.3
1504311816000,31.5,67.3
1504312416000,31.5,67.3
1504313016000,31.5,67.3
1504313616000,31.5,67.3
1504314216000,31.5,67.3
1504314816000,31.5,66.8
1504315416000,31.5,66.8
1504316016000,31.5,67.3
1504316616000,31.5,66.8
1504317216000,31.4,67.3
1504317816000,31.4,67.3
1504318416000,31.4,67.3
1504319016000,31.3,67.3
1504319616000,31.3,67.3
1504320216000,31.3,67.3
1504320816000,31.2,67.7
1504321416000,31.2,67.7
1504322016000,31.0,67.7
1504322616000,30.8,68.1
1504323216000,30.5,68.6
1504323816000,30.4,69.0
1504324416000,30.2,69.5
1504325016000,30.1,69.4
1504325616000,29.9,69.9
1504326216000,29.8,70.3
1504326816000,29.6,70.3
1504327416000,29.5,70.7
1504328016000,29.5,71.2
1504328616000,29.4,71.2
1504329216000,29.4,71.2
1504329816000,29.3,71.6
1504330416000,29.2,71.6
1504331016000,29.1,72.0
1504331616000,29.0,72.0
1504332216000,29.0,72.5
1504332816000,29.0,72.5
1504333416000,28.9,72.5
1504334016000,28.8,72.4
1504334616000,28.7,72.9
1504335216000,28.7,72.9
1504335816000,28.6,73.3
1504336416000,28.6,73.3
1504337016000,28.6,73.3
1504337616000,28.5,73.3
1504338216000,28.5,73.3
1504338816000,28.5,73.8
1504339416000,28.5,73.7
1504340016000,28.4,73.7
1504340616000,28.4,73.7
1504341216000,28.3,73.7
1504341816000,28.3,74.2
1504342416000,28.3,74.2
1504343016000,28.3,74.2
1504343616000,28.3,74.2
1504344216000,28.2,74.2
1504344816000,28.2,74.6
1504345416000,28.2,74.6
1504346016000,28.1,74.6
1504346616000,28.1,74.6
1504347216000,28.0,74.6
1504347816000,28.0,74.6
1504348416000,27.9,75.0
1504349016000,27.9,75.0
1504349616000,27.9,75.0
1504350216000,27.9,75.0
1504350816000,27.8,75.0
1504351416000,27.9,75.0
1504352016000,27.9,75.0
1504352616000,27.8,75.4
1504353216000,27.8,75.4
1504353816000,27.8,75.4
1504354416000,27.8,75.4
1504355016000,27.8,75.4
1504355616000,27.8,75.4
1504356216000,27.7,75.4
1504356816000,27.7,75.4
1504357416000,27.7,75.4
1504358016000,27.7,75.9
1504358616000,27.7,75.9
1504359216000,27.7,75.9
1504359816000,27.7,75.4
1504360416000,27.8,75.4
1504361016000,27.8,75.4
1504361616000,27.9,75.4
1504362216000,27.9,75.4
1504362816000,28.0,75.5
1504363416000,28.2,75.0
1504364016000,28.9,73.8
1504364616000,29.4,73.0
1504365216000,29.9,71.7
1504365816000,30.2,71.3
1504366416000,31.3,69.1
1504367016000,32.2,67.4
1504367616000,33.2,65.1
1504368216000,34.0,63.3
1504368816000,34.7,61.9
1504369416000,35.3,60.5
1504370016000,35.8,59.1
1504370616000,36.2,58.1
1504371216000,35.6,58.0
1504371816000,35.5,58.5
1504372416000,36.0,58.1
1504373016000,36.8,57.2
1504373616000,36.2,57.1
1504374216000,35.9,57.6
1504374816000,36.6,57.1
1504375416000,36.7,56.6
1504376016000,36.1,57.1
1504376616000,36.1,57.6
1504377216000,36.1,57.6
1504377816000,35.7,58.1
1504378416000,35.5,58.0
1504379016000,35.8,58.0
1504379616000,36.0,58.1
1504380216000,36.0,57.6
1504380816000,36.1,57.6
1504381416000,36.0,57.1
1504382016000,35.7,58.0
1504382616000,35.5,58.5
1504383216000,35.4,58.5
1504383816000,35.3,59.0
1504384416000,35.1,59.0
1504385016000,35.1,59.5
1504385616000,35.2,59.5
1504386216000,35.1,59.5
1504386816000,35.5,59.1
1504387416000,35.5,59.1
1504388016000,35.5,59.0
1504388616000,35.6,59.1
1504389216000,35.4,59.0
1504389816000,35.4,59.0
1504390416000,35.1,59.5
1504391016000,34.9,60.0
1504391616000,34.7,60.5
1504392216000,34.7,60.5
1504392816000,34.7,60.5
1504393416000,34.6,60.5
1504394016000,34.8,60.5
1504394616000,34.8,60.0
1504395216000,34.6,60.5
1504395816000,34.3,60.9
1504396416000,33.9,61.8
1504397016000,33.7,62.3
1504397616000,34.0,61.9
1504398216000,34.3,61.4
1504398816000,34.5,60.4
1504399416000,34.4,60.4
1504400016000,34.1,60.9
1504400616000,33.7,61.8
1504401216000,33.5,61.8
1504401816000,33.2,62.7
1504402416000,32.9,63.2
1504403016000,32.6,64.1
1504403616000,32.2,64.5
1504404216000,31.8,65.4
1504404816000,31.5,65.9
1504405416000,31.2,66.3
1504406016000,30.9,66.7
1504406616000,30.7,67.7
1504407216000,30.5,68.1
1504407816000,30.4,68.6
1504408416000,30.2,69.0
1504409016000,30.0,69.4
1504409616000,29.9,69.9
1504410216000,29.7,70.3
1504410816000,29.6,70.8
1504411416000,29.5,71.2
1504412016000,29.5,71.2
1504412616000,29.4,71.6
1504413216000,29.3,71.6
1504413816000,29.3,72.1
1504414416000,29.2,72.1
1504415016000,29.2,72.5
1504415616000,29.1,72.5
1504416216000,29.0,72.5
1504416816000,29.0,72.9
1504417416000,28.9,72.9
1504418016000,28.9,72.9
1504418616000,28.8,73.4
1504419216000,28.8,73.4
1504419816000,28.8,73.4
1504420416000,28.7,73.8
1504421016000,28.7,73.8
1504421616000,28.6,73.8
1504422216000,28.6,73.8
1504422816000,28.5,74.2
1504423416000,28.5,74.2
1504424016000,28.5,74.6
1504424616000,28.4,74.6
1504425216000,28.4,74.6
1504425816000,28.4,74.6
1504426416000,28.4,74.6
1504427016000,28.4,75.1
1504427616000,28.3,74.6
1504428216000,28.3,75.1
1504428816000,28.3,75.1
1504429416000,28.3,75.1
1504430016000,28.2,75.1
1504430616000,28.2,75.5
1504431216000,28.2,75.5
1504431816000,28.1,75.5
1504432416000,28.1,75.5
1504433016000,28.2,75.5
1504433616000,28.2,75.5
1504434216000,28.2,75.5
1504434816000,28.2,75.5
1504435416000,28.1,75.5
1504436016000,28.1,75.5
1504436616000,28.0,75.9
1504437216000,28.0,75.9
1504437816000,28.0,75.9
1504438416000,28.0,75.9
1504439016000,27.9,75.9
1504439616000,27.9,75.9
1504440216000,27.9,75.9
1504440816000,27.9,75.9
1504441416000,27.9,76.3
1504442016000,27.8,76.3
1504442616000,27.9,76.3
1504443216000,27.9,76.3
1504443816000,27.9,76.3
1504444416000,27.9,76.3
1504445016000,27.9,76.3
1504445616000,27.8,76.3
1504446216000,27.8,76.3
1504446816000,27.8,76.3
1504447416000,27.8,76.3
1504448016000,27.8,76.3
1504448616000,27.9,76.3
1504449216000,28.1,75.9
1504449816000,28.5,75.5
1504450416000,29.0,74.3
1504451016000,29.7,73.1
1504451616000,30.5,71.8
1504452216000,31.3,70.1
1504452816000,32.2,67.9
1504453416000,32.9,66.6
1504454016000,33.2,65.2
1504454616000,33.3,64.7
1504455216000,33.4,64.2
1504455816000,34.1,63.3
1504456416000,34.5,61.9
1504457016000,34.1,62.4
1504457616000,34.2,61.9
1504458216000,34.6,61.4
1504458816000,34.8,61.0
1504459416000,34.8,61.0
1504460016000,34.6,60.9
1504460616000,34.6,61.4
1504461216000,34.8,61.0
1504461816000,35.2,60.5
1504462416000,35.8,59.6
1504463016000,36.3,58.6
1504463616000,36.7,57.7
1504464216000,37.0,57.2
1504464816000,36.9,57.2
1504465416000,36.9,56.7
1504466016000,36.7,56.7
1504466616000,36.6,57.2
1504467216000,36.4,57.6
1504467816000,36.0,58.1
1504468416000,35.8,58.6
1504469016000,35.4,59.0
1504469616000,35.3,59.5
1504470216000,35.2,60.0
1504470816000,35.2,60.0
1504471416000,35.4,60.0
1504472016000,35.3,60.0
1504472616000,35.1,60.0
1504473216000,35.0,60.5
1504473816000,34.9,61.0
1504474416000,35.3,60.5
1504475016000,35.7,60.1
1504475616000,35.9,59.6
1504476216000,35.9,59.6
1504476816000,35.8,59.6
1504477416000,35.5,60.1
1504478016000,35.4,60.0
1504478616000,35.2,60.5
1504479216000,34.9,61.0
1504479816000,34.6,61.5
1504480416000,34.2,62.4
1504481016000,33.9,62.8
1504481616000,33.7,63.3
1504482216000,33.5,63.8
1504482816000,33.4,63.8
1504483416000,33.4,64.2
1504484016000,33.4,64.2
1504484616000,33.4,64.2
1504485216000,33.3,64.2
1504485816000,33.2,64.2
1504486416000,33.1,64.7
1504487016000,33.0,64.7
1504487616000,32.8,65.1
1504488216000,32.5,65.6
1504488816000,32.3,66.0
1504489416000,32.1,66.5
1504490016000,31.8,66.9
1504490616000,31.7,67.3
1504491216000,31.4,67.8
1504491816000,31.1,68.2
1504492416000,30.8,69.1
1504493016000,30.6,69.5
1504493616000,30.5,69.5
1504494216000,30.3,70.4
1504494816000,30.1,70.8
1504495416000,30.0,70.8
1504496016000,29.9,71.3
1504496616000,29.7,71.7
1504497216000,29.6,72.2
1504497816000,29.6,72.1
1504498416000,29.5,72.6
1504499016000,29.5,72.6
1504499616000,29.5,72.6
1504500216000,29.4,73.0
1504500816000,29.3,73.0
1504501416000,29.3,73.4
1504502016000,29.2,73.4
1504502616000,29.1,73.4
1504503216000,29.1,73.9
1504503816000,29.0,73.9
1504504416000,29.0,73.8
1504505016000,28.9,74.3
1504505616000,28.9,74.3
1504506216000,28.9,74.3
1504506816000,28.8,74.3
1504507416000,28.8,74.7
1504508016000,28.8,74.7
1504508616000,28.8,74.7
1504509216000,28.8,74.7
1504509816000,28.7,74.7
1504510416000,28.7,74.7
1504511016000,28.7,75.2
1504511616000,28.8,74.7
1504512216000,28.8,74.7
1504512816000,28.8,74.7
1504513416000,28.8,74.7
1504514016000,28.8,74.7
1504514616000,28.8,74.7
1504515216000,28.8,74.7
1504515816000,28.9,74.7
1504516416000,28.9,74.7
1504517016000,28.9,74.7
1504517616000,28.9,74.7
1504518216000,28.9,74.7
1504518816000,28.8,74.7
1504519416000,28.8,74.7
1504520016000,28.8,74.7
1504520616000,28.7,74.7
1504521216000,28.7,74.7
1504521816000,28.7,74.7
1504522416000,28.7,74.7
1504523016000,28.7,74.7
1504523616000,28.7,74.7
1504524216000,28.7,74.7
1504524816000,28.7,74.7
1504525416000,28.7,74.7
1504526016000,28.7,74.7
1504526616000,28.7,74.7
1504527216000,28.7,74.7
1504527816000,28.7,74.7
1504528416000,28.7,74.7
1504529016000,28.6,75.1
1504529616000,28.6,75.1
1504530216000,28.6,75.1
1504530816000,28.6,75.1
1504531416000,28.6,75.1
1504532016000,28.6,75.1
1504532616000,28.5,75.1
1504533216000,28.5,75.1
1504533816000,28.5,75.1
1504534416000,28.5,75.1
1504535016000,28.6,75.1
1504535616000,28.7,75.1
1504536216000,28.8,74.7
1504536816000,29.0,74.7
1504537416000,29.4,73.9
1504538016000,29.8,73.1
1504538616000,30.7,71.8
1504539216000,31.5,70.1
1504539816000,32.5,68.4
1504540416000,33.3,66.6
1504541016000,34.6,64.4
1504541616000,35.5,62.0
1504542216000,36.0,61.1
1504542816000,36.7,59.2
1504543416000,37.6,57.8
1504544016000,36.7,58.2
1504544616000,37.2,58.2
1504545216000,36.7,58.2
1504545816000,35.4,59.6
1504546416000,33.7,62.3
1504547016000,32.1,65.0
1504547616000,30.2,68.5
1504548216000,28.8,71.1
1504548816000,28.2,73.7
1504549416000,28.2,74.6
1504550016000,28.5,74.6
1504550616000,29.8,73.9
1504551216000,31.2,71.0
1504551816000,32.1,68.8
1504552416000,32.7,67.5
1504553016000,33.0,66.6
1504553616000,33.1,65.6
1504554216000,33.3,65.2
1504554816000,33.4,64.7
1504555416000,33.4,64.7
1504556016000,33.5,64.2
1504556616000,33.6,63.8
1504557216000,33.8,63.8
1504557816000,34.1,63.4
1504558416000,34.5,62.9
1504559016000,35.1,62.0
1504559616000,35.4,61.1
1504560216000,35.3,61.0
1504560816000,34.9,61.5
1504561416000,34.6,61.9
1504562016000,34.1,62.4
1504562616000,33.8,63.3
1504563216000,33.4,63.7
1504563816000,33.2,64.2
1504564416000,33.7,64.3
1504565016000,34.3,62.9
1504565616000,34.6,62.4
1504566216000,34.9,62.0
1504566816000,35.2,61.5
1504567416000,35.4,61.1
1504568016000,35.7,60.1
1504568616000,36.0,59.6
1504569216000,36.3,58.7
1504569816000,36.4,58.2
1504570416000,36.3,58.2
1504571016000,36.1,58.6
1504571616000,35.9,59.1
1504572216000,35.0,59.5
1504572816000,33.8,61.8
1504573416000,33.2,63.7
1504574016000,32.8,64.6
1504574616000,32.4,65.5
1504575216000,32.1,66.0
1504575816000,31.7,66.9
1504576416000,31.4,67.3
1504577016000,31.1,68.2
1504577616000,30.8,68.6
1504578216000,30.5,69.0
1504578816000,30.3,69.9
1504579416000,30.1,70.4
1504580016000,29.9,71.3
1504580616000,29.8,71.2
1504581216000,29.7,71.7
1504581816000,29.6,72.1
1504582416000,29.5,72.6
1504583016000,29.5,72.6
1504583616000,29.4,73.0
1504584216000,29.4,73.0
1504584816000,29.3,73.4
1504585416000,29.3,73.4
1504586016000,29.2,73.9
1504586616000,29.1,73.9
1504587216000,29.0,74.3
1504587816000,28.9,74.3
1504588416000,28.8,74.7
1504589016000,28.7,74.7
1504589616000,28.7,75.1
1504590216000,28.6,75.1
1504590816000,28.6,75.1
1504591416000,28.6,75.6
1504592016000,28.5,75.6
1504592616000,28.5,75.5
1504593216000,28.5,75.5
1504593816000,28.5,76.0
1504594416000,28.4,76.0
1504595016000,28.4,76.0
1504595616000,28.4,76.0
1504596216000,28.4,76.0
1504596816000,28.3,76.0
1504597416000,28.3,76.4
1504598016000,28.2,76.4
1504598616000,28.2,76.4
1504599216000,28.2,76.4
1504599816000,28.1,76.8
1504600416000,28.1,76.8
1504601016000,28.1,76.8
1504601616000,28.1,76.8
1504602216000,28.1,76.8
1504602816000,28.1,76.8
1504603416000,28.2,76.8
1504604016000,28.2,76.8
1504604616000,28.2,76.8
1504605216000,28.2,76.4
1504605816000,28.2,76.8
1504606416000,28.2,76.8
1504607016000,28.1,76.8
1504607616000,28.1,76.8
1504608216000,28.1,76.8
1504608816000,28.0,76.8
1504609416000,28.0,76.8
1504610016000,28.0,76.8
1504610616000,28.0,77.2
1504611216000,28.0,77.2
1504611816000,28.0,77.2
1504612416000,27.9,77.2
1504613016000,27.9,77.2
1504613616000,27.9,77.2
1504614216000,27.9,77.2
1504614816000,27.9,77.2
1504615416000,27.9,77.2
1504616016000,27.9,77.2
1504616616000,27.9,77.2
1504617216000,27.9,77.2
1504617816000,27.9,77.2
1504618416000,27.9,77.2
1504619016000,27.9,77.2
1504619616000,27.9,77.2
1504620216000,27.8,77.2
1504620816000,27.8,77.6
1504621416000,27.9,77.2
1504622016000,27.9,77.2
1504622616000,27.8,77.2
1504623216000,27.8,77.2
1504623816000,27.7,77.6
1504624416000,27.7,77.6
1504625016000,27.7,77.6
1504625616000,27.3,78.0
1504626216000,27.0,78.7
1504626816000,26.8,79.1
1504627416000,26.8,79.6
1504628016000,27.0,79.6
1504628616000,27.2,78.8
1504629216000,27.3,78.8
1504629816000,27.4,78.4
1504630416000,27.5,78.0
1504631016000,27.7,78.0
1504631616000,27.9,77.2
1504632216000,28.1,76.8
1504632816000,28.3,76.4
1504633416000,28.5,76.0
1504634016000,28.6,75.6
1504634616000,28.8,75.2
1504635216000,29.1,74.8
1504635816000,29.4,73.9
1504636416000,29.1,73.9
1504637016000,28.8,74.3
1504637616000,28.2,75.1
1504638216000,27.6,76.3
1504638816000,27.4,77.1
1504639416000,27.6,77.1
1504640016000,27.9,76.8
1504640616000,28.4,76.0
1504641216000,28.8,75.2
1504641816000,29.4,74.4
1504642416000,29.8,73.1
1504643016000,30.5,71.8
1504643616000,30.9,70.5
1504644216000,31.3,69.6
1504644816000,31.7,68.8
1504645416000,32.0,67.9
1504646016000,32.1,67.4
1504646616000,31.9,67.4
1504647216000,31.7,67.8
1504647816000,31.5,68.3
1504648416000,31.2,68.2
1504649016000,31.1,68.7
1504649616000,31.3,68.7
1504650216000,31.7,67.8
1504650816000,32.1,66.9
1504651416000,32.3,66.5
1504652016000,32.2,66.5
1504652616000,32.1,66.5
1504653216000,32.1,66.5
1504653816000,32.1,66.0
1504654416000,32.0,66.4
1504655016000,31.7,66.4
1504655616000,31.6,66.8
1504656216000,31.5,67.3
1504656816000,31.3,67.3
1504657416000,31.1,67.7
1504658016000,31.0,68.2
1504658616000,30.8,68.6
1504659216000,30.8,68.6
1504659816000,30.8,68.6
1504660416000,30.7,69.1
1504661016000,30.6,69.1
1504661616000,30.5,69.5
1504662216000,30.3,69.5
1504662816000,30.1,69.9
1504663416000,29.8,70.8
1504664016000,29.5,71.2
1504664616000,29.2,72.1
1504665216000,29.0,72.0
1504665816000,28.8,72.9
1504666416000,28.6,72.9
1504667016000,28.5,73.7
1504667616000,28.4,74.2
1504668216000,28.2,74.1
1504668816000,28.1,74.6
1504669416000,28.0,75.0
1504670016000,28.0,75.0
1504670616000,27.9,75.4
1504671216000,27.8,75.4
1504671816000,27.8,75.9
1504672416000,27.7,75.9
1504673016000,27.7,75.8
1504673616000,27.7,76.3
1504674216000,27.7,76.3
1504674816000,27.7,76.3
1504675416000,27.6,76.7
1504676016000,27.6,76.7
1504676616000,27.6,76.7
1504677216000,27.6,76.7
1504677816000,27.6,76.7
1504678416000,27.6,76.7
1504679016000,27.6,76.7
1504679616000,27.6,77.1
1504680216000,27.6,77.1
1504680816000,27.5,77.1
1504681416000,27.5,77.1
1504682016000,27.5,77.1
1504682616000,27.5,77.1
1504683216000,27.5,77.1
1504683816000,27.5,77.1
1504684416000,27.5,77.6
1504685016000,27.5,77.1
1504685616000,27.5,77.1
1504686216000,27.5,77.6
1504686816000,27.4,77.5
1504687416000,27.4,77.5
1504688016000,27.4,77.5
1504688616000,27.5,77.1
1504689216000,27.5,77.1
1504689816000,27.5,77.1
1504690416000,27.5,77.1
1504691016000,27.5,77.1
1504691616000,27.5,77.1
1504692216000,27.5,77.1
1504692816000,27.4,77.1
1504693416000,27.4,77.1
1504694016000,27.4,77.5
1504694616000,27.4,77.5
1504695216000,27.4,77.5
1504695816000,27.4,77.5
1504696416000,27.4,77.6
1504697016000,27.5,77.6
1504697616000,27.5,77.1
1504698216000,27.5,77.1
1504698816000,27.5,77.1
1504699416000,27.5,77.1
1504700016000,27.5,77.1
1504700616000,27.5,77.1
1504701216000,27.5,77.1
1504701816000,27.5,77.1
1504702416000,27.6,77.1
1504703016000,27.6,77.1
1504703616000,27.6,77.1
1504704216000,27.5,77.1
1504704816000,27.5,77.1
1504705416000,27.5,77.1
1504706016000,27.5,77.1
1504706616000,27.4,77.1
1504707216000,27.4,77.1
1504707816000,27.4,77.1
1504708416000,27.4,77.1
1504709016000,27.0,77.0
1504709616000,26.3,78.6
1504710216000,26.0,79.4
1504710816000,26.0,80.3
1504711416000,26.7,80.0
1504712016000,27.8,78.0
1504712616000,29.6,75.3
1504713216000,31.2,72.3
1504713816000,32.3,69.8
1504714416000,33.4,67.1
1504715016000,34.5,64.8
1504715616000,35.3,63.0
1504716216000,36.0,61.1
1504716816000,36.6,59.7
1504717416000,37.2,58.2
1504718016000,37.5,57.2
1504718616000,37.8,56.2
1504719216000,38.0,56.3
1504719816000,38.1,55.2
1504720416000,38.1,55.2
1504721016000,38.1,55.2
1504721616000,37.9,55.2
1504722216000,37.6,55.7
1504722816000,37.3,56.2
1504723416000,36.8,56.1
1504724016000,36.4,57.1
1504724616000,36.3,57.6
1504725216000,36.1,58.1
1504725816000,36.0,58.1
1504726416000,35.7,59.1
1504727016000,35.4,59.5
1504727616000,35.0,60.0
1504728216000,34.5,60.9
1504728816000,34.0,61.9
1504729416000,33.7,62.8
1504730016000,33.6,63.3
1504730616000,33.6,63.3
1504731216000,33.7,63.3
1504731816000,34.0,63.3
1504732416000,34.4,62.9
1504733016000,34.8,62.0
1504733616000,35.1,61.5
1504734216000,35.4,61.1
1504734816000,35.7,61.1
1504735416000,35.9,60.1
1504736016000,36.0,60.1
1504736616000,36.0,60.2
1504737216000,36.1,60.2
1504737816000,36.0,60.2
1504738416000,36.0,60.1
1504739016000,35.5,60.6
1504739616000,34.7,61.5
1504740216000,33.8,62.8
1504740816000,33.2,64.2
1504741416000,32.7,65.6
1504742016000,32.2,66.5
1504742616000,31.8,67.4
1504743216000,31.6,67.8
1504743816000,31.5,68.3
1504744416000,31.3,68.7
1504745016000,31.2,68.7
1504745616000,31.0,69.1
1504746216000,31.0,69.1
1504746816000,30.8,69.6
1504747416000,30.7,69.5
1504748016000,30.5,69.5
1504748616000,30.5,70.0
1504749216000,30.4,70.4
1504749816000,30.2,70.4
1504750416000,30.1,70.8
1504751016000,29.9,70.8
1504751616000,29.8,71.3
1504752216000,29.7,71.2
1504752816000,29.6,71.7
1504753416000,29.5,72.1
1504754016000,29.5,72.1
1504754616000,29.4,72.5
1504755216000,29.3,73.0
1504755816000,29.2,73.0
1504756416000,29.2,73.0
1504757016000,29.2,73.4
1504757616000,29.1,73.4
1504758216000,29.1,73.4
1504758816000,29.0,73.8
1504759416000,29.0,73.8
1504760016000,29.0,73.8
1504760616000,29.0,73.8
1504761216000,29.0,73.8
1504761816000,28.9,74.3
1504762416000,28.8,74.3
1504763016000,28.8,74.3
1504763616000,28.8,74.2
1504764216000,28.7,74.7
1504764816000,28.7,74.7
1504765416000,28.6,74.7
1504766016000,28.6,74.7
1504766616000,28.5,74.7
1504767216000,28.5,75.1
1504767816000,28.5,75.1
1504768416000,28.5,75.1
1504769016000,28.4,75.5
1504769616000,28.4,75.5
1504770216000,28.4,75.5
1504770816000,28.3,75.5
1504771416000,28.3,75.5
1504772016000,28.2,75.9
1504772616000,28.2,75.9
1504773216000,28.2,75.9
1504773816000,28.2,75.9
1504774416000,28.1,75.9
1504775016000,28.1,76.4
1504775616000,28.1,76.4
1504776216000,28.0,76.3
1504776816000,28.0,76.3
1504777416000,28.0,76.3
1504778016000,28.0,76.3
1504778616000,28.0,76.3
1504779216000,27.9,76.3
1504779816000,27.9,76.3
1504780416000,27.9,76.3
1504781016000,27.8,76.8
1504781616000,27.8,76.7
1504782216000,27.8,76.7
1504782816000,27.8,76.7
1504783416000,27.8,77.2
1504784016000,27.8,76.7
1504784616000,27.8,76.7
1504785216000,27.7,76.7
1504785816000,27.7,77.2
1504786416000,27.7,77.2
1504787016000,27.7,77.2
1504787616000,27.7,77.2
1504788216000,27.7,77.2
1504788816000,27.7,77.1
1504789416000,27.7,77.1
1504790016000,27.7,77.1
1504790616000,27.7,77.1
1504791216000,27.7,77.1
